Date,Time,Hours,day of week,total,Place Eng,Day Time ,Amount of items ,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies
15/03/2020,13:44:00,13,Sun,14800,Mion-dong,Afternoon,3,1,1,,,,,1,,,,,,,,,,,,,,,,
15/03/2020,13:45:00,13,Sun,28000,Hupyeong-1-dong,Afternoon,6,,,,,1,1,,,,,,,3,,1,,,,,,,,
15/03/2020,14:05:00,14,Sun,15000,Hupyeong-2-dong,Afternoon,3,,,,,,,1,1,,,,,1,,,,,,,,,,
15/03/2020,14:07:00,14,Sun,25000,Soyang-dong,Afternoon,6,,1,,,1,,,,2,2,,,,,,,,,,,,,
15/03/2020,14:09:00,14,Sun,21800,Hupyeong-3-dong,Afternoon,5,1,1,,2,,,,,1,,,,,,,,,,,,,,
15/03/2020,14:15:00,14,Sun,19400,Hupyeong-2-dong,Afternoon,3,1,,,,,,,1,,,,,,1,,,,,,,,,
15/03/2020,14:18:00,14,Sun,16000,Hupyeong-2-dong,Afternoon,4,,1,,,1,,1,,,,,,,,,,,,1,,,,
15/03/2020,14:27:00,14,Sun,16400,Go-dong,Afternoon,3,3,,,,,,,,,,,,,,,,,,,,,,
16/03/2020,11:11:00,11,Mon,19300,Namion-dong,Morning,4,1,,,,1,,1,,1,,,,,,,,,,,,,,
16/03/2020,11:56:00,11,Mon,22600,Mion-dong,Morning,5,3,1,,,1,,,,,,,,,,,,,,,,,,
16/03/2020,11:59:00,11,Mon,26800,Mion-dong,Morning,6,2,2,,,,,1,,,,,,,,,,,,,1,,,
16/03/2020,12:32:00,12,Mon,15300,Myunwha-dong,Morning,3,2,1,,,,,,,,,,,,,,,,,,,,,
16/03/2020,12:46:00,12,Mon,26800,Toege-dong,Morning,6,1,1,,1,2,1,,,,,,,,,,,,,,,,,
16/03/2020,12:58:00,12,Mon,23100,Hupyeong-2-dong,Morning,5,2,2,,,,,1,,,,,,,,,,,,,,,,
16/03/2020,13:19:00,13,Mon,15300,Mion-dong,Afternoon,3,1,,,1,,,1,,,,,,,,,,,,,,,,
16/03/2020,13:23:00,13,Mon,20800,Soyang-dong,Afternoon,5,1,1,,,3,,,,,,,,,,,,,,,,,,
16/03/2020,13:29:00,13,Mon,14800,Hupyeong-2-dong,Afternoon,3,1,,,,,,,,1,,,,,,,,,,,1,,,
16/03/2020,13:45:00,13,Mon,17000,Mion-dong,Afternoon,4,,1,,,1,,1,,1,,,,,,,,,,,,,,
16/03/2020,14:05:00,14,Mon,34900,Hupyeong-1-dong,Afternoon,8,3,2,,,,,1,,2,,,,,,,,,,,,,,
16/03/2020,16:13:00,16,Mon,26800,Sinsa U-dong,Evening,5,1,,,,,,,,,,,,,,,,,,,4,,,
18/03/2020,11:10:00,11,Wed,24000,Hoza-1-dong,Morning,6,,3,,,2,,1,,,,,,,,,,,,,,,,
18/03/2020,11:32:00,11,Wed,20100,Hupyeong-1-dong,Morning,4,2,,,1,,,,,,,,,,,,,,1,,,,,
18/03/2020,11:43:00,11,Wed,30500,Sinsa U-dong,Morning,7,,,,,,,,,1,2,,,1,,,,,,2,1,,,
18/03/2020,12:08:00,12,Wed,14000,Mion-dong,Morning,4,,1,1,,,,,,,,,,,,,,,1,1,,,,
18/03/2020,12:10:00,12,Wed,15800,Seoksa-dong,Morning,3,1,,,,,,1,,1,,,,,,,,,,,,,,
18/03/2020,12:18:00,12,Wed,14500,Hupyeong-3-dong,Morning,3,,1,,,,,2,,,,,,,,,,,,,,,,
18/03/2020,12:29:00,12,Wed,39100,Seoksa-dong,Morning,9,2,2,,,2,,,2,,,,,,,,,,,,1,,,
18/03/2020,12:40:00,12,Wed,42400,Mion-dong,Morning,10,3,1,,,2,,,,,1,,,,,,,,1,1,,,,1
18/03/2020,12:53:00,12,Wed,20600,Soyang-dong,Morning,4,2,,,,,,,,,,,,,,,,,2,,,,,
18/03/2020,13:06:00,13,Wed,17500,Gangnam-dong,Afternoon,4,1,1,,,1,,,,1,,,,,,,,,,,,,,
18/03/2020,13:42:00,13,Wed,25700,Hoza-3-dong,Afternoon,5,4,,,,,,,,,,,,,,1,,,,,,,,
18/03/2020,14:06:00,14,Wed,27900,Hoza-2-dong,Afternoon,6,3,,,,,,,,2,,,,,,,,,1,,,,,
18/03/2020,14:30:00,14,Wed,15400,Hupyeong-3-dong,Afternoon,3,2,,,,,,,,,,,,,1,,,,,,,,,
18/03/2020,14:31:00,14,Wed,16100,Mion-dong,Afternoon,3,2,,,,,,,,,,,,1,,,,,,,,,,
19/03/2020,11:06:00,11,Thur,16300,Seoksa-dong,Morning,3,1,,,1,,,1,,,,,,,,,,,,,,,,
19/03/2020,11:07:00,11,Thur,14000,Soyang-dong,Morning,4,,3,1,,,,,,,,,,,,,,,,,,,,
19/03/2020,11:16:00,11,Thur,28200,Mion-dong,Morning,6,2,,,,,,,,,,,,,2,,,,2,,,,,
19/03/2020,12:25:00,12,Thur,23100,Seoksa-dong,Morning,5,1,1,,,,,,,1,,,,,1,,,,1,,,,,
19/03/2020,12:28:00,12,Thur,16400,Hoza-3-dong,Morning,3,3,,,,,,,,,,,,,,,,,,,,,,
19/03/2020,12:30:00,12,Thur,22800,Mion-dong,Morning,5,1,2,,,,,,,,2,,,,,,,,,,,,,
19/03/2020,14:38:00,14,Thur,17600,Mion-dong,Afternoon,4,1,,,,2,,,,,,,,,1,,,,,,,,,
19/03/2020,14:47:00,14,Thur,15100,Soyang-dong,Afternoon,3,1,,,,,,,,,,,,,1,,,,1,,,,,
19/03/2020,15:11:00,15,Thur,20000,Mion-dong,Afternoon,4,,,,,,2,2,,,,,,,,,,,,,,,,
20/03/2020,11:29:00,11,Fri,25800,Mion-dong,Morning,6,1,,,2,,,,1,2,,,,,,,,,,,,,,
20/03/2020,12:17:00,12,Fri,28800,Hupyeong-3-dong,Morning,7,1,1,,,3,,,,1,,,,,,,,,,,1,,,
20/03/2020,12:33:00,12,Fri,16100,Hupyeong-1-dong,Morning,3,2,,,,,,,,,,,,,,,,,1,,,,,
20/03/2020,12:34:00,12,Fri,17000,Soyang-dong,Morning,4,,1,,,1,,,,1,,,,,,,,,1,,,,,
20/03/2020,13:48:00,13,Fri,19300,Toege-dong,Afternoon,4,1,,,2,1,,,,,,,,,,,,,,,,,,
20/03/2020,14:19:00,14,Fri,14800,Hupyeong-3-dong,Afternoon,3,1,1,,,,,,,,,,,,,,,,1,,,,,
20/03/2020,15:40:00,15,Fri,14000,Hupyeong-2-dong,Afternoon,3,1,1,,,,,,,,,,,,,,,,1,,,,,
21/03/2020,11:04:00,11,Sat,27800,Mion-dong,Morning,6,1,,,1,,,1,,1,,,,,,,,,1,,,1,,
21/03/2020,11:04:00,11,Sat,16100,Seoksa-dong,Morning,3,2,1,,,,,,,,,,,,,,,,,,,,,
21/03/2020,11:28:00,11,Sat,31600,Mion-dong,Morning,8,2,1,1,2,1,,,,1,,,,,,,,,,,,,,
21/03/2020,11:33:00,11,Sat,20000,Mion-dong,Morning,5,,1,,,,,,1,1,,,,,,,,,1,1,,,,
21/03/2020,11:44:00,11,Sat,27600,Hoza-1-dong,Morning,6,2,,,,2,,1,,,,,,,,,,,1,,,,,
21/03/2020,12:02:00,12,Sat,37700,Seoksa-dong,Morning,8,5,1,,,,,,2,,,,,,,,,,,,,,,
21/03/2020,12:07:00,12,Sat,14300,Hupyeong-3-dong,Morning,4,1,1,1,,,,,,,,,,,,,,,,1,,,,
21/03/2020,12:11:00,12,Sat,20900,Mion-dong,Morning,4,2,,,,,,1,,,,,,,1,,,,,,,,,
21/03/2020,12:34:00,12,Sat,14800,Mion-dong,Morning,3,1,,,,1,,,,,,,,,,1,,,,,,,,
21/03/2020,12:51:00,12,Sat,18300,Mion-dong,Morning,4,1,1,,,,1,,,1,,,,,,,,,,,,,,
21/03/2020,13:32:00,13,Sat,19300,Mion-dong,Afternoon,4,1,,,,1,,1,,,,,,,,,,,1,,,,,
21/03/2020,13:38:00,13,Sat,17500,Seoksa-dong,Afternoon,4,,2,,1,1,,,,,,,,,,,,,,,,,,
21/03/2020,13:41:00,13,Sat,17800,Mion-dong,Afternoon,4,2,1,,,,,,,1,,,,,,,,,,,,,,
21/03/2020,14:17:00,14,Sat,33100,Hupyeong-3-dong,Afternoon,8,2,2,,1,3,,,,,,,,,,,,,,,,,,
21/03/2020,14:28:00,14,Sat,15800,Mion-dong,Afternoon,3,1,,,,,,1,,,,,,,,1,,,,,,,,
21/03/2020,15:02:00,15,Sat,16400,Go-dong,Afternoon,3,3,,,,,,,,,,,,,,,,,,,,,,
21/03/2020,15:14:00,15,Sat,19600,Mion-dong,Afternoon,4,1,,,,,,1,,,,,,,1,,,,1,,,,,
22/03/2020,11:02:00,11,Sun,18500,Hupyeong-1-dong,Morning,5,,,,,,,,,2,1,,,,,,,,,2,,,,
22/03/2020,11:22:00,11,Sun,14800,Hupyeong-2-dong,Morning,3,1,,,2,,,,,,,,,,,,,,,,,,,
22/03/2020,11:34:00,11,Sun,15100,Go-dong,Morning,3,2,1,,,,,,,,,,,,,,,,,,,,,
22/03/2020,11:43:00,11,Sun,32900,Mion-dong,Morning,7,3,1,,1,,,1,,,,,,,,,,,,,1,,,
22/03/2020,12:19:00,12,Sun,16600,Toege-dong,Morning,3,2,,,1,,,,,,,,,,,,,,,,,,,
22/03/2020,12:38:00,12,Sun,31500,Toege-dong,Morning,6,5,,,,,,1,,,,,,,,,,,,,,,,
22/03/2020,12:43:00,12,Sun,15100,Hupyeong-3-dong,Morning,3,2,,,,,,,,1,,,,,,,,,,,,,,
22/03/2020,13:19:00,13,Sun,21800,Mion-dong,Afternoon,4,1,1,,2,,,,,,,,,,,,,,,,,,,
22/03/2020,13:21:00,13,Sun,20900,Seoksa-dong,Afternoon,4,3,1,,,,,,,,,,,,,,,,,,,,,
22/03/2020,13:52:00,13,Sun,15600,Hupyeong-3-dong,Afternoon,3,2,,,1,,,,,,,,,,,,,,,,,,,
22/03/2020,14:31:00,14,Sun,19500,Sinsa U-dong,Afternoon,4,,,,1,2,,1,,,,,,,,,,,,,,,,
22/03/2020,14:51:00,14,Sun,16100,Mion-dong,Afternoon,3,2,,,,,,,,,,,,,,,,,,,1,,,
22/03/2020,15:21:00,15,Sun,19300,Hupyeong-1-dong,Afternoon,4,1,,,2,,,,,,1,,,,,,,,,,,,,
23/03/2020,11:06:00,11,Mon,14500,Hoza-1-dong,Morning,3,,1,,,,,1,,,,,,,,,,,1,,,,,
23/03/2020,11:53:00,11,Mon,14500,Hupyeong-2-dong,Morning,3,,1,,,,,2,,,,,,,,,,,,,,,,
23/03/2020,12:04:00,12,Mon,15500,Mion-dong,Morning,3,,,,,,,1,,,,,,,,2,,,,,,,,
23/03/2020,12:37:00,12,Mon,34100,Gangnam-dong,Morning,6,2,,,1,,,,,,,,,,,1,,,,,,1,,1
23/03/2020,12:44:00,12,Mon,15000,Seoksa-dong,Morning,3,,,,,,,1,1,1,,,,,,,,,,,,,,
23/03/2020,13:12:00,13,Mon,18600,Soyang-dong,Afternoon,4,2,1,,,1,,,,,,,,,,,,,,,,,,
23/03/2020,13:57:00,13,Mon,17800,Mion-dong,Afternoon,4,2,1,,,1,,,,,,,,,,,,,,,,,,
23/03/2020,13:58:00,13,Mon,24200,Go-dong,Afternoon,5,3,,,,,,,1,,,,,,1,,,,,,,,,
23/03/2020,14:32:00,14,Mon,40700,Mion-dong,Afternoon,9,4,,,,,,2,,3,,,,,,,,,,,,,,
23/03/2020,14:49:00,14,Mon,18300,Hupyeong-3-dong,Afternoon,4,1,2,,,,1,,,,,,,,,,,,,,,,,
25/03/2020,11:05:00,11,Wed,19300,Myunwha-dong,Morning,4,1,,,,,,1,,2,,,,,,,,,,,,,,
25/03/2020,11:13:00,11,Wed,15800,Hoza-3-dong,Morning,3,1,,,,,,,,,,,,,,1,,,1,,,,,
25/03/2020,12:42:00,12,Wed,18800,Hoza-2-dong,Morning,4,1,1,,,,,1,1,,,,,,,,,,,,,,,
25/03/2020,14:08:00,14,Wed,18000,Toege-dong,Afternoon,4,,,,,2,,,,1,,,,,,,,,,,,1,,
25/03/2020,14:12:00,14,Wed,22300,Soyang-dong,Afternoon,5,1,,,,1,,1,1,1,,,,,,,,,,,,,,
25/03/2020,14:17:00,14,Wed,21300,Seoksa-dong,Afternoon,4,1,,,,,2,1,,,,,,,,,,,,,,,,
25/03/2020,14:38:00,14,Wed,14000,Hupyeong-3-dong,Afternoon,3,,1,,1,,,,,,,,,,,,,,1,,,,,
25/03/2020,14:57:00,14,Wed,14500,Hoza-2-dong,Afternoon,3,,1,,,,,1,,,,,,,,,,,1,,,,,
25/03/2020,15:54:00,15,Wed,16400,Hupyeong-3-dong,Afternoon,3,3,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,15:59:00,15,Wed,35600,Hoza-2-dong,Afternoon,7,7,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,16:17:00,16,Wed,20300,Hupyeong-1-dong,Evening,4,1,,,1,,,,,,,,,,,,1,,1,,,,,
26/03/2020,11:04:00,11,Thur,16600,Mion-dong,Morning,4,2,1,1,,,,,,,,,,,,,,,,,,,,
26/03/2020,11:04:00,11,Thur,15300,Seoksa-dong,Morning,3,,,,,,,1,1,,,,,,1,,,,,,,,,
26/03/2020,11:32:00,11,Thur,43200,Seoksa-dong,Morning,10,4,2,,,1,,,2,,,,,,,,,,,1,,,,
26/03/2020,13:06:00,13,Thur,18300,Mion-dong,Afternoon,4,1,1,,,,1,,,1,,,,,,,,,,,,,,
26/03/2020,14:35:00,14,Thur,24700,Go-dong,Afternoon,5,4,,,,,,,,1,,,,,,,,,,,,,,
26/03/2020,14:44:00,14,Thur,31100,Hoza-3-dong,Afternoon,6,1,,,,1,,1,,1,,,,,1,1,,,,,,,,
26/03/2020,15:07:00,15,Thur,15800,Hoza-3-dong,Afternoon,3,1,,,,,,1,,,,,,,,,,,1,,,,,
26/03/2020,15:10:00,15,Thur,26900,Mion-dong,Afternoon,6,3,,,,,,,,3,,,,,,,,,,,,,,
26/03/2020,15:22:00,15,Thur,14800,Soyang-dong,Afternoon,3,1,,,,1,,1,,,,,,,,,,,,,,,,
27/03/2020,11:42:00,11,Fri,17000,Soyang-dong,Morning,4,,2,,,,,1,,1,,,,,,,,,,,,,,
27/03/2020,11:51:00,11,Fri,14800,Hupyeong-3-dong,Morning,3,1,,,1,,,,1,,,,,,,,,,,,,,,
27/03/2020,13:00:00,13,Fri,19500,Toege-dong,Afternoon,4,,1,,,1,,1,,,,,,,,,1,,,,,,,
27/03/2020,13:10:00,13,Fri,18500,Hupyeong-3-dong,Afternoon,4,,,,,,1,1,1,1,,,,,,,,,,,,,,
27/03/2020,13:36:00,13,Fri,24800,Hoza-2-dong,Afternoon,7,2,1,1,,,,,1,,,,,,,,,,,2,,,,
27/03/2020,14:19:00,14,Fri,15300,Mion-dong,Afternoon,4,1,1,1,,1,,,,,,,,,,,,,,,,,,
27/03/2020,15:11:00,15,Fri,15100,Mion-dong,Afternoon,3,2,,,,,,,,1,,,,,,,,,,,,,,
27/03/2020,15:36:00,15,Fri,28800,Sinsa U-dong,Afternoon,6,1,,,1,1,,1,,1,,,,,,,,,,,1,,,
27/03/2020,15:38:00,15,Fri,16100,Mion-dong,Afternoon,3,2,,,,,,,,,,,,1,,,,,,,,,,
27/03/2020,15:48:00,15,Fri,14000,Mion-dong,Afternoon,3,,,,1,1,,1,,,,,,,,,,,,,,,,
27/03/2020,16:23:00,16,Fri,14800,Hupyeong-2-dong,Evening,3,1,,,,,,,2,,,,,,,,,,,,,,,
28/03/2020,11:09:00,11,Sat,26300,Hupyeong-2-dong,Morning,7,1,2,,,2,,1,,,,,,,,,,1,,,,,,
28/03/2020,11:14:00,11,Sat,19300,Mion-dong,Morning,4,1,,,,1,,,,,1,,,,,1,,,,,,,,
28/03/2020,11:38:00,11,Sat,14800,Hupyeong-3-dong,Morning,3,1,,,,1,,1,,,,,,,,,,,,,,,,
28/03/2020,11:55:00,11,Sat,40300,Soyang-dong,Morning,11,1,2,2,1,,1,1,,1,,,,1,,,,,,1,,,,
28/03/2020,12:17:00,12,Sat,15500,Hupyeong-2-dong,Morning,4,,,1,,1,,1,1,,,,,,,,,,,,,,,
28/03/2020,13:05:00,13,Sat,22600,Hupyeong-3-dong,Afternoon,5,3,,,,,,1,,,,,,,,,,,,1,,,,
28/03/2020,13:36:00,13,Sat,18000,Hupyeong-2-dong,Afternoon,4,,,,,,,,,2,,,,,,1,,,1,,,,,
28/03/2020,13:39:00,13,Sat,24100,Hoza-1-dong,Afternoon,5,2,,,1,,,1,1,,,,,,,,,,,,,,,
28/03/2020,15:14:00,15,Sat,16600,Seoksa-dong,Afternoon,3,1,,,,,,,,,,,,,1,,1,,,,,,,
29/03/2020,11:09:00,11,Sun,21800,Toege-dong,Morning,5,1,,,,2,,,,2,,,,,,,,,,,,,,
29/03/2020,11:25:00,11,Sun,27800,Namion-dong,Morning,6,1,1,,1,,1,1,,1,,,,,,,,,,,,,,
29/03/2020,11:59:00,11,Sun,15800,Namion-dong,Morning,3,1,,,,1,1,,,,,,,,,,,,,,,,,
29/03/2020,12:02:00,12,Sun,29800,Hupyeong-2-dong,Morning,7,,,,,2,,1,,1,,,,,1,,,,,2,,,,
29/03/2020,12:09:00,12,Sun,16100,Hupyeong-3-dong,Morning,3,2,,,,,,,,,1,,,,,,,,,,,,,
29/03/2020,12:09:00,12,Sun,14100,Hoza-2-dong,Morning,3,2,,,,,,,,,,,,,,,,,,1,,,,
29/03/2020,12:15:00,12,Sun,26900,Seoksa-dong,Morning,6,3,1,1,,,,1,,,,,,,,,,,,,,,,
29/03/2020,12:31:00,12,Sun,19300,Soyang-dong,Morning,3,1,,,1,,,,,,,,,,,,,,1,,,,,
29/03/2020,12:59:00,12,Sun,24300,Seoksa-dong,Morning,6,1,1,1,,,,,1,,,,,,1,,,,1,,,,,
29/03/2020,13:04:00,13,Sun,29600,Hoza-2-dong,Afternoon,6,3,1,,,,,,,,,,,,,1,,,,1,,,,
29/03/2020,13:16:00,13,Sun,19600,Hupyeong-1-dong,Afternoon,4,2,,,,1,,1,,,,,,,,,,,,,,,,
29/03/2020,13:16:00,13,Sun,18600,Mion-dong,Afternoon,4,2,2,,,,,,,,,,,,,,,,,,,,,
29/03/2020,13:28:00,13,Sun,15000,Mion-dong,Afternoon,4,,1,1,,1,,1,,,,,,,,,,,,,,,,
29/03/2020,14:02:00,14,Sun,26300,Hoza-1-dong,Afternoon,6,1,,,2,2,,,,,,,,,,,,,,,1,,,
29/03/2020,15:37:00,15,Sun,15300,Hoza-3-dong,Afternoon,3,1,,,1,,,1,,,,,,,,,,,,,,,,
30/03/2020,11:22:00,11,Mon,17300,Gangnam-dong,Morning,4,1,,,,,,,,,,,,,,,,,1,2,,,,
30/03/2020,11:28:00,11,Mon,28600,Gangnam-dong,Morning,6,2,,,,,,2,,2,,,,,,,,,,,,,,
30/03/2020,12:07:00,12,Mon,19300,Hupyeong-1-dong,Morning,4,1,,,,1,1,,,,,,,,,1,,,,,,,,
30/03/2020,13:25:00,13,Mon,18800,Hupyeong-2-dong,Afternoon,4,1,,,,,,1,1,1,,,,,,,,,,,,,,
30/03/2020,13:38:00,13,Mon,14500,Hupyeong-2-dong,Afternoon,3,,1,,,,,1,,,,,,,,,,,1,,,,,
30/03/2020,14:08:00,14,Mon,32400,Toege-dong,Afternoon,7,3,1,,,2,,,,,,,,,,,,,1,,,,,
30/03/2020,14:46:00,14,Mon,14800,Hupyeong-2-dong,Afternoon,3,1,,,,,,,,1,1,,,,,,,,,,,,,
30/03/2020,15:07:00,15,Mon,17800,Hupyeong-3-dong,Afternoon,4,1,,,,1,,,,1,,,,,,,,,,,,,,1
30/03/2020,16:21:00,16,Mon,19800,Sinsa U-dong,Evening,4,1,1,,,1,,,1,,,,,,,,,,,,,,,
30/03/2020,16:22:00,16,Mon,35300,Toege-dong,Evening,7,6,1,,,,,,,,,,,,,,,,,,,,,
01/04/2020,11:01:00,11,Wed,16400,Hoza-2-dong,Morning,3,3,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,11:15:00,11,Wed,29400,Hupyeong-1-dong,Morning,6,3,,,1,,,,,,,,,,,,,,2,,,,,
01/04/2020,11:54:00,11,Wed,16100,Soyang-dong,Morning,3,2,,,,,,,,,,,,,,1,,,,,,,,
01/04/2020,12:32:00,12,Wed,23100,Hupyeong-2-dong,Morning,5,2,,,,1,,,,1,1,,,,,,,,,,,,,
01/04/2020,12:45:00,12,Wed,18300,Mion-dong,Morning,4,1,1,,,,,1,,1,,,,,,,,,,,,,,
01/04/2020,13:29:00,13,Wed,32100,Seoksa-dong,Afternoon,7,1,1,,,,,2,,1,,,,,1,,,,1,,,,,
01/04/2020,13:44:00,13,Wed,22800,Mion-dong,Afternoon,4,1,1,,,1,,,,,,,,,,,,1,,,,,,
01/04/2020,13:49:00,13,Wed,28800,Toege-dong,Afternoon,6,1,,,1,,,1,,1,,,,1,,,,,,,1,,,
01/04/2020,14:18:00,14,Wed,24300,Hupyeong-2-dong,Afternoon,5,1,,,,,,1,1,,,,,,,,,,,,2,,,
01/04/2020,14:28:00,14,Wed,18800,Mion-dong,Afternoon,4,1,,,1,,,,,1,,,,,,,,,1,,,,,
02/04/2020,11:06:00,11,Thur,16000,Mion-dong,Morning,4,4,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,11:06:00,11,Thur,15800,Hoza-2-dong,Morning,3,1,,,,,1,1,,,,,,,,,,,,,,,,
02/04/2020,11:43:00,11,Thur,22800,Toege-dong,Morning,4,1,1,,,,,1,,1,,,,,,,,,,,,,,
02/04/2020,11:54:00,11,Thur,15300,Hoza-2-dong,Morning,4,1,,1,,1,,,,1,,,,,,,,,,,,,,
02/04/2020,12:01:00,12,Thur,18600,Hupyeong-3-dong,Morning,4,2,2,,,,,,,,,,,,,,,,,,,,,
02/04/2020,12:11:00,12,Thur,28800,Mion-dong,Morning,7,1,1,1,,1,,1,,,1,,,,,1,,,,,,,,
02/04/2020,12:38:00,12,Thur,18000,Hoza-3-dong,Morning,4,2,,,,1,,,,,,,,,,,,,1,,,,,
02/04/2020,13:12:00,13,Thur,23100,Seoksa-dong,Afternoon,5,1,1,,,,,,,1,,,,,1,,,,1,,,,,
02/04/2020,13:12:00,13,Thur,15800,Seoksa-dong,Afternoon,3,1,1,,,,,,,,,,,,,,,,1,,,,,
02/04/2020,13:58:00,13,Thur,20600,Hupyeong-2-dong,Afternoon,4,2,,,,,,2,,,,,,,,,,,,,,,,
02/04/2020,15:49:00,15,Thur,16100,Mion-dong,Afternoon,3,2,,,,,,,,,,,,,,,,,,,1,,,
02/04/2020,16:02:00,16,Thur,14300,Hoza-2-dong,Evening,3,1,,,1,1,,,,,,,,,,,,,,,,,,
02/04/2020,16:03:00,16,Thur,26900,Mion-dong,Evening,6,3,,,,1,,,,2,,,,,,,,,,,,,,
02/04/2020,16:21:00,16,Thur,29500,Hupyeong-1-dong,Evening,6,4,,,,,,1,,,,,,,1,,,,,,,,,
02/04/2020,16:31:00,16,Thur,16100,Mion-dong,Evening,3,2,,,,,,1,,,,,,,,,,,,,,,,
03/04/2020,11:24:00,11,Fri,24800,Go-dong,Morning,6,1,,,,,,1,1,,,,,,,1,,,,2,,,,
03/04/2020,11:43:00,11,Fri,23600,Toege-dong,Morning,5,2,1,,,1,,,1,,,,,,,,,,,,,,,
03/04/2020,11:44:00,11,Fri,14300,Hupyeong-3-dong,Morning,3,1,1,,1,,,,,,,,,,,,,,,,,,,
03/04/2020,12:08:00,12,Fri,19300,Mion-dong,Morning,4,1,1,,,,,1,,,,,,,,1,,,,,,,,
03/04/2020,13:29:00,13,Fri,44500,Mion-dong,Afternoon,11,4,2,,,3,,,,,,,,,,,,,2,,,,,
03/04/2020,14:12:00,14,Fri,14000,Soyang-dong,Afternoon,3,,1,,,,,1,1,,,,,,,,,,,,,,,
04/04/2020,11:54:00,11,Sat,18300,Soyang-dong,Morning,5,1,1,1,1,,,,,,,,,,,,,,,1,,,,
04/04/2020,12:36:00,12,Sat,14800,Mion-dong,Morning,3,1,,,,1,,,,,,,,,,,,,1,,,,,
04/04/2020,13:02:00,13,Sat,27800,Hoza-2-dong,Afternoon,6,1,,,,2,,,,,,,,,,2,1,,,,,,,
04/04/2020,14:06:00,14,Sat,21800,Mion-dong,Afternoon,5,1,,,,2,,1,,1,,,,,,,,,,,,,,
04/04/2020,14:07:00,14,Sat,19600,Joun-dong,Afternoon,4,2,,,,1,,,,,,,,,,,,,1,,,,,
04/04/2020,14:56:00,14,Sat,18800,Hupyeong-3-dong,Afternoon,5,1,,,,2,,,,,,,,,,,,,,2,,,,
04/04/2020,15:24:00,15,Sat,15100,Soyang-dong,Afternoon,3,2,1,,,,,,,,,,,,,,,,,,,,,
04/04/2020,16:11:00,16,Sat,16800,Myunwha-dong,Evening,3,1,,,,,,2,,,,,,,,,,,,,,,,
05/04/2020,11:02:00,11,Sun,21800,Hoza-2-dong,Morning,5,1,2,,,,,,2,,,,,,,,,,,,,,,
05/04/2020,11:18:00,11,Sun,19000,Soyang-dong,Morning,4,,1,,,,,2,,,,,,,,1,,,,,,,,
05/04/2020,12:33:00,12,Sun,16300,Mion-dong,Morning,4,1,,,,1,,,,1,,,,,,,,,,1,,,,
05/04/2020,13:05:00,13,Sun,24600,Hoza-2-dong,Afternoon,6,1,2,,,,,,,,,,,,1,1,,,,1,,,,
05/04/2020,13:17:00,13,Sun,17100,Gangnam-dong,Afternoon,3,2,,,,,,,,,,,,,,,,,,,1,,,
05/04/2020,13:29:00,13,Sun,14800,Hupyeong-1-dong,Afternoon,3,1,1,,,,,,,,1,,,,,,,,,,,,,
05/04/2020,13:34:00,13,Sun,22300,Hoza-3-dong,Afternoon,5,1,,,,,1,1,1,,,,,,,,,,,1,,,,
05/04/2020,14:41:00,14,Sun,26300,Sinsa U-dong,Afternoon,6,1,,,1,1,,,1,1,,,,,,,,,,1,,,,
05/04/2020,14:56:00,14,Sun,14100,Hupyeong-3-dong,Afternoon,3,1,,,,1,,,,,,,,,1,,,,,,,,,
05/04/2020,15:28:00,15,Sun,18100,Sinsa U-dong,Afternoon,3,2,,,,,,1,,,,,,,,,,,,,,,,
05/04/2020,16:03:00,16,Sun,15000,Mion-dong,Evening,4,,1,1,,,,,,1,,,,,,,,,1,,,,,
05/04/2020,16:23:00,16,Sun,16400,Hoza-3-dong,Evening,3,3,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,11:24:00,11,Mon,19800,Seoksa-dong,Morning,4,1,,,,1,,,,1,,,,,,,1,,,,,,,
06/04/2020,11:54:00,11,Mon,18300,Sinsa U-dong,Morning,4,1,2,,,,,,,,,,,,,,,,,1,,,,
06/04/2020,14:41:00,14,Mon,14500,Hoza-1-dong,Afternoon,3,,1,,,,,1,,,,,,,,,,,1,,,,,
06/04/2020,15:38:00,15,Mon,20600,Seoksa-dong,Afternoon,4,2,1,,,,,,,,,,,,,,,,,,1,,,
06/04/2020,15:55:00,15,Mon,27100,Hoza-3-dong,Afternoon,7,1,1,1,,1,,1,,1,,,,,1,,,,,,,,,
06/04/2020,16:41:00,16,Mon,16400,Soyang-dong,Evening,3,3,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,17:21:00,17,Mon,15300,Hoza-2-dong,Evening,3,1,,,1,,,1,,,,,,,,,,,,,,,,
08/04/2020,11:01:00,11,Wed,17300,Go-dong,Morning,4,1,,,,1,,1,,,,,,,,,,,,1,,,,
